DeployID,Ptt,Instr,Count,Date,Disposition,Code
Julio Grande,195967,Mk10,28,05:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,06:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,07:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,08:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,09:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,10:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,11:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,12:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,13:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,14:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,15:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,16:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,17:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,18:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,19:00:00 07-Jan-2020,neither,2
Julio Grande,195967,Mk10,28,20:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,21:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,22:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,28,23:00:00 07-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,00:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,01:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,02:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,03:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,04:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,05:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,06:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,07:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,08:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,09:00:00 08-Jan-2020,deep,1
Julio Grande,195967,Mk10,22,10:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,11:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,12:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,13:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,14:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,15:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,16:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,17:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,18:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,19:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,20:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,21:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,22:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,22,23:00:00 08-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,00:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,01:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,02:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,03:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,04:00:00 09-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,06:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,07:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,08:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,09:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,10:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,11:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,12:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,13:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,14:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,15:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,16:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,17:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,18:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,19:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,20:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,21:00:00 09-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,23:00:00 09-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,00:00:00 10-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,02:00:00 10-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,04:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,05:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,06:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,07:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,08:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,09:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,10:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,11:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,12:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,13:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,14:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,15:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,16:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,17:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,18:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,19:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,20:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,21:00:00 10-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,20,23:00:00 10-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,00:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,01:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,02:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,03:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,04:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,05:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,06:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,07:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,08:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,09:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,10:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,11:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,12:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,13:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,14:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,15:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,16:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,17:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,18:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,19:00:00 11-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,20:00:00 11-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,21:00:00 11-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,22:00:00 11-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,23:00:00 11-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,00:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,01:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,02:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,03:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,04:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,05:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,06:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,07:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,08:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,09:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,10:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,11:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,12:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,13:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,14:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,15:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,16:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,17:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,18:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,19:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,20:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,21:00:00 12-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,22:00:00 12-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,23:00:00 12-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,00:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,01:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,02:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,03:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,04:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,05:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,06:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,07:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,08:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,09:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,10:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,11:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,12:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,13:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,14:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,15:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,16:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,17:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,18:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,19:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,20:00:00 13-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,21:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,22:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,23:00:00 13-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,00:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,01:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,02:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,03:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,04:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,05:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,06:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,07:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,08:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,09:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,10:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,11:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,12:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,13:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,14:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,15:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,16:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,17:00:00 14-Jan-2020,neither,2
Julio Grande,195967,Mk10,4,18:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,19:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,20:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,21:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,22:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,4,23:00:00 14-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,00:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,01:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,02:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,03:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,04:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,05:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,06:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,07:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,08:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,09:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,10:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,11:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,12:00:00 15-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,13:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,14:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,15:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,16:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,17:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,18:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,19:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,20:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,21:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,22:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,23:00:00 15-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,00:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,01:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,02:00:00 16-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,03:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,04:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,05:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,06:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,07:00:00 16-Jan-2020,neither,2
Julio Grande,195967,Mk10,10,08:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,09:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,10:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,11:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,12:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,13:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,14:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,15:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,16:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,17:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,18:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,19:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,20:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,21:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,22:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,10,23:00:00 16-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,00:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,01:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,02:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,03:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,04:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,05:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,06:00:00 17-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,07:00:00 17-Jan-2020,neither,2
Julio Grande,195967,Mk10,14,08:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,09:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,10:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,11:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,12:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,13:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,14:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,15:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,16:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,17:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,18:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,19:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,20:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,21:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,22:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,14,23:00:00 17-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,00:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,01:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,02:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,03:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,04:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,05:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,06:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,07:00:00 18-Jan-2020,neither,2
Julio Grande,195967,Mk10,18,08:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,09:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,10:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,11:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,12:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,13:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,14:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,15:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,16:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,17:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,18:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,19:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,20:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,21:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,22:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,18,23:00:00 18-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,00:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,01:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,02:00:00 19-Jan-2020,neither,2
Julio Grande,195967,Mk10,24,03:00:00 19-Jan-2020,neither,2
Julio Grande,195967,Mk10,24,04:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,05:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,06:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,07:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,08:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,09:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,10:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,11:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,12:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,13:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,14:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,15:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,16:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,17:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,18:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,19:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,20:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,21:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,22:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,24,23:00:00 19-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,08:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,09:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,15:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,16:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,17:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,18:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,19:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,20:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,21:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,22:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,23:00:00 20-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,00:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,01:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,02:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,03:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,04:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,05:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,06:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,07:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,08:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,09:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,10:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,11:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,12:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,13:00:00 21-Jan-2020,deep,1
Julio Grande,195967,Mk10,20,14:00:00 21-Jan-2020,deep,1
