Name,Day,Time,Count,Time Offset,LocNumber,Failures,Hauled Out,Satellites,InitLat,InitLon,InitTime,Latitude,Longitude,Height,Bad Sats,Residual,Time Error,TWIC Power,Fastloc Power,Noise,Range Bits,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR,Id,Range,Signal,Doppler,CNR
128352,31-Jul-14,1:52:08,1,10,197,147,0,5,28.66501236,-82.70301819,52:17.5,28.66501236,-82.70301819,,,3.5,-0.5,,,,15,2,5750,,,,29,16559,,,,5,32584,,,,25,26842,,,,26,28382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,31-Jul-14,15:03:39,2,10,199,151,0,8,28.66934776,-82.7195282,03:49.5,28.66934776,-82.7195282,,,7.8,0.5,,,,15,27,26382,,,,7,12520,,,,3,9272,,,,11,25627,,,,23,26149,,,,19,30208,,,,16,32111,,,,13,6132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,2-Aug-14,8:21:01,1,11,205,169,0,5,28.66705704,-82.712677,21:12.0,28.66705704,-82.712677,,,1.8,0,,,,15,18,27031,,,,22,30225,,,,25,7753,,,,14,21315,,,,31,8096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,3-Aug-14,10:10:21,2,10,209,174,0,3,,,,,,,,,,,,,15,16,12479,,,,31,4841,,,,22,11902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,3-Aug-14,22:30:28,1,11,211,175,0,5,28.66012192,-82.73937988,30:37.9,28.66012192,-82.73937988,,,0.4,-1.1,,,,15,6,20059,,,,10,12056,,,,2,31700,,,,17,23452,,,,5,23890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,4-Aug-14,4:34:47,2,11,212,175,0,4,28.66699982,-82.72698975,8/3/14 15:10,28.65620041,-82.73583221,,,0.7,-0.8,,,,15,24,20483,,,,15,18610,,,,18,4760,,,,29,20660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,4-Aug-14,11:03:27,1,11,213,176,0,5,28.6671524,-82.71051025,03:37.7,28.6671524,-82.71051025,,,5.5,-0.3,,,,15,16,24778,,,,20,13718,,,,31,17929,,,,14,27179,,,,23,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,4-Aug-14,17:06:51,2,10,214,176,0,6,28.66251183,-82.72840881,07:01.6,28.66251183,-82.72840881,,,8.2,0.6,,,,15,28,27941,,,,17,14341,,,,8,4715,,,,7,23794,,,,30,22360,,,,26,22707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,5-Aug-14,0:14:54,1,10,215,180,0,5,28.65882111,-82.72568512,15:05.2,28.65882111,-82.72568512,,,2.2,1.2,,,,15,2,9895,,,,5,17112,,,,29,8911,,,,10,29384,,,,26,8589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,6-Aug-14,0:52:24,1,11,219,182,0,6,28.65799522,-82.72587585,52:34.7,28.65799522,-82.72587585,,,6,-0.3,,,,15,12,28530,,,,29,22520,,,,2,30622,,,,25,27146,,,,15,11802,,,,10,7950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,6-Aug-14,7:23:13,3,10,220,183,0,5,28.66749763,-82.71259308,23:23.2,28.66749763,-82.71259308,,,3.7,0.3,,,,15,22,15741,,,,31,13959,,,,12,23417,,,,14,15840,,,,18,18944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,7-Aug-14,2:33:34,1,10,223,187,0,7,28.66837502,-82.70724487,33:45.2,28.66837502,-82.70724487,,,10.2,1.2,,,,15,21,4635,,,,26,22094,,,,29,19146,,,,2,8114,,,,18,15454,,,,5,2572,,,,15,26582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,7-Aug-14,9:09:53,1,10,224,189,0,4,28.66900063,-82.72198486,8/6/14 14:59,28.66403198,-82.7073288,,,0.3,0.8,,,,15,14,4708,,,,22,8384,,,,31,10198,,,,25,29935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,8-Aug-14,10:18:07,1,11,228,192,0,4,28.66399956,-82.70498657,8/7/14 11:53,28.65762711,-82.73769379,,,0.8,-1.6,,,,15,14,16486,,,,20,7641,,,,16,9602,,,,31,26776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,10-Aug-14,0:28:38,1,11,234,199,0,5,28.66492271,-82.73445129,28:47.9,28.66492271,-82.73445129,,,0.9,-1.1,,,,15,5,6834,,,,29,856,,,,25,12625,,,,2,8992,,,,6,9373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,11-Aug-14,22:10:02,1,11,241,210,0,6,28.66397095,-82.73625946,10:11.8,28.66400337,-82.73619843,,,12.6,-1.2,,,,15,12,12461,,,,5,25206,,,,6,16091,,,,2,24190,,,,10,32322,,,,17,16786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,12-Aug-14,13:40:05,1,11,243,220,0,6,28.67785072,-82.72407532,40:15.4,28.67785072,-82.72407532,,1,6.5,-0.6,,,,15,3,16339,,,,27,9389,,,,23,23642,,,,19,7896,,,,13,24366,,,,7,16902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,13-Aug-14,17:10:39,1,10,247,229,0,6,28.66114044,-82.73668671,10:49.0,28.66114044,-82.73668671,,,7,0,,,,15,1,18509,,,,11,20321,,,,4,7995,,,,28,7618,,,,7,4364,,,,8,13094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,13-Aug-14,23:11:52,1,10,248,229,0,4,28.66500092,-82.7130127,8/14/14 3:00,28.66793633,-82.73226929,,,0.7,0.5,,,,15,12,27142,,,,6,20971,,,,5,3636,,,,2,11275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,14-Aug-14,14:11:57,1,10,250,237,0,4,28.66500092,-82.7130127,8/14/14 3:00,,,,,,,,,,15,23,7590,,,,11,10753,,,,7,28770,,,,13,28292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,15-Aug-14,3:03:17,2,10,252,240,0,4,28.66200066,-82.71200562,8/14/14 9:51,,,,,,,,,,15,9,25777,,,,15,29819,,,,26,29466,,,,18,24518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,16-Aug-14,11:40:44,2,12,256,267,0,6,28.67707253,-82.68753815,40:54.1,28.67707253,-82.68753815,,,10.2,-1.9,,,,15,23,11021,,,,27,28567,,,,20,22304,,,,13,14996,,,,16,26732,,,,31,22827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,17-Aug-14,8:34:10,1,12,259,277,0,3,,,,,,,,,,,,,15,31,2082,,,,22,20300,,,,14,28440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,17-Aug-14,14:34:03,1,12,260,277,0,6,28.669981,-82.71478271,34:14.6,28.669981,-82.71478271,,,17.2,-0.4,,,,15,23,29504,,,,11,24402,,,,8,28869,,,,13,6372,,,,30,14066,,,,28,23480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,18-Aug-14,2:59:44,1,11,262,278,0,5,28.67099953,-82.71600342,8/17/14 14:29,28.66784859,-82.71385193,,1,0.4,0,,,,15,21,24852,,,,22,16919,,,,26,18663,,,,9,19594,,,,29,15319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,19-Aug-14,7:10:31,1,11,266,292,0,4,28.66799927,-82.71398926,8/18/14 7:18,,,,,,,,,,15,18,20885,,,,14,10013,,,,25,26455,,,,9,31030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,19-Aug-14,16:24:27,1,11,267,302,0,5,28.68001938,-82.69881439,24:38.1,28.68001938,-82.69881439,,,5.5,0.1,,,,15,30,20732,,,,4,29634,,,,17,11741,,,,7,3604,,,,1,24953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,20-Aug-14,19:18:14,1,10,269,352,0,5,28.67886925,-82.68986511,18:25.8,28.67886925,-82.68986511,,,5.8,1.8,,,,15,4,6971,,,,17,30812,,,,6,12024,,,,20,6333,,,,10,4617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,21-Aug-14,5:03:44,1,10,270,365,0,4,28.67900085,-82.69100952,8/20/14 18:14,,,,,,,,,,15,22,23459,,,,9,3890,,,,24,1800,,,,14,19476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,21-Aug-14,19:17:03,1,10,272,371,0,4,28.66699982,-82.71398926,8/21/14 2:20,28.68094826,-82.68865967,,,0.3,0.3,,,,15,20,7492,,,,4,30283,,,,6,21732,,,,17,3282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,22-Aug-14,5:04:48,1,10,273,383,0,4,28.67399979,-82.69799805,8/22/14 14:26,,,,,,,,,,15,9,31036,,,,18,2486,,,,21,24255,,,,14,12282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,22-Aug-14,12:27:00,1,10,274,388,0,4,28.67399979,-82.69799805,8/22/14 14:26,28.66789436,-82.71215057,,,1.6,0.9,,,,15,13,27831,,,,19,10747,,,,27,12220,,,,16,10043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,23-Aug-14,12:07:49,3,12,277,406,0,4,28.67399979,-82.69799805,8/22/14 14:26,28.66221237,-82.73793793,,,0.9,-1.1,,,,15,19,22572,,,,16,19764,,,,13,21634,,,,23,30083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,26-Aug-14,22:12:04,1,10,284,511,0,4,28.66900063,-82.72698975,8/26/14 16:24,28.66733932,-82.73413849,,,1.2,1,,,,15,2,30492,,,,12,23051,,,,10,17298,,,,5,16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,28-Aug-14,8:21:45,1,12,289,523,0,3,,,,,,,,,,,,,15,22,520,,,,9,3344,,,,14,29582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,29-Aug-14,19:28:16,2,10,294,538,0,4,28.67000008,-82.72799683,8/29/14 19:57,28.6683979,-82.73031616,,,0.2,1.5,,,,15,17,23882,,,,28,8828,,,,2,19875,,,,10,19801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,30-Aug-14,8:42:19,1,10,296,542,0,3,,,,,,,,,,,,,15,31,8762,,,,16,27456,,,,14,3888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,30-Aug-14,14:59:14,1,12,297,543,0,4,28.67000008,-82.72799683,8/29/14 19:57,28.66676712,-82.72415161,,,0.1,-1.3,,,,15,28,13087,,,,8,24970,,,,11,25009,,,,4,29290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,31-Aug-14,11:58:31,1,12,298,596,0,4,28.66699982,-82.72601318,8/30/14 15:01,,,,,,,,,,15,23,13622,,,,19,15580,,,,9,23277,,,,16,28358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,1-Sep-14,2:40:05,3,10,300,606,0,4,28.66900063,-82.73599243,8/31/14 14:41,28.65995789,-82.72171783,,,1.3,1.1,,,,15,18,12464,,,,24,29972,,,,22,5392,,,,29,30084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,1-Sep-14,16:10:13,1,10,301,631,0,5,28.66259193,-82.73305511,10:25.2,28.66259193,-82.73305511,,,18.4,2.2,,,,15,30,23029,,,,7,1902,,,,17,3199,,,,4,26080,,,,1,30286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,2-Sep-14,13:35:29,1,10,302,680,0,4,28.67099953,-82.7130127,9/1/14 14:20,28.6674614,-82.71219635,,,0.7,1.6,,,,15,30,10528,,,,8,19646,,,,11,18135,,,,13,26513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,3-Sep-14,11:04:48,2,10,304,709,0,4,28.66600037,-82.71899414,9/2/14 15:40,28.66706467,-82.71340179,,,0.1,1.6,,,,15,13,8022,,,,23,20854,,,,27,20673,,,,19,31327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,4-Sep-14,11:25:31,1,10,306,748,0,4,28.67000008,-82.72198486,9/3/14 16:09,,,,,,,,,,15,9,16976,,,,13,9861,,,,16,7336,,,,23,7450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,4-Sep-14,20:19:15,1,12,307,759,0,4,28.6609993,-82.71600342,9/4/14 1:03,28.66463089,-82.72683716,,,0.1,-0.2,,,,15,5,22949,,,,12,6946,,,,17,17556,,,,2,29721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,5-Sep-14,10:16:13,1,12,308,782,0,3,,,,,,,,,,,,,15,31,14588,,,,23,21358,,,,13,17044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,6-Sep-14,13:29:18,1,12,310,829,0,5,28.66600037,-82.73699951,9/5/14 20:52,28.66733551,-82.71272278,,1,0.6,0.4,,,,15,11,79,,,,19,21771,,,,23,16559,,,,13,11578,,,,9,15946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,7-Sep-14,10:28:22,2,12,311,878,0,5,28.6760006,-82.71200562,9/6/14 15:08,,,,,,,,,,15,3,9249,,,,23,27832,,,,20,19502,,,,13,14919,,,,9,6470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,10-Sep-14,14:49:34,1,12,312,1038,0,5,28.66906166,-82.72049713,49:46.0,28.66906166,-82.72049713,,,12,0,,,,15,4,6048,,,,8,6202,,,,28,22184,,,,1,10495,,,,7,968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,12-Sep-14,10:34:13,2,10,313,1123,0,4,28.66600037,-82.70999146,9/11/14 22:33,28.67223167,-82.69424438,,,0.9,2.1,,,,15,19,30433,,,,23,1850,,,,7,14652,,,,16,4437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,15-Sep-14,14:47:37,4,10,314,1284,0,4,28.6609993,-82.72000122,9/15/14 22:25,28.66708946,-82.71640015,,,1.1,1.1,,,,15,4,27981,,,,1,8653,,,,28,12465,,,,8,18692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,16-Sep-14,11:35:18,1,12,315,1324,0,4,28.6609993,-82.72000122,9/15/14 22:25,28.66922379,-82.7149353,,,0.8,0.3,,,,15,23,30033,,,,8,10836,,,,13,864,,,,27,20518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,17-Sep-14,10:53:11,2,13,316,1371,0,6,28.66760635,-82.71283722,53:23.7,28.66760635,-82.71283722,,1,11.1,-0.3,,,,15,9,24102,,,,16,1675,,,,23,30908,,,,13,11142,,,,7,14910,,,,19,15129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,19-Sep-14,20:04:11,1,11,321,1455,0,4,28.68000031,-82.71398926,9/20/14 16:05,28.66146469,-82.73435211,,,0.2,0.8,,,,15,12,4400,,,,6,29293,,,,5,19288,,,,2,20875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,21-Sep-14,9:33:03,1,13,325,1496,0,4,28.68000031,-82.71398926,9/20/14 16:05,,,,,,,,,,15,23,30158,,,,3,3697,,,,13,29846,,,,9,27134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,24-Sep-14,0:09:07,1,11,332,1555,0,4,28.66900063,-82.71798706,9/23/14 9:36,28.66030502,-82.72833252,,,0.4,0.4,,,,15,26,32309,,,,15,11206,,,,21,29115,,,,18,28823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,24-Sep-14,10:59:33,1,11,333,1570,0,6,28.65999985,-82.7294693,59:45.9,28.65999985,-82.7294693,,,8.5,2,,,,15,23,6856,,,,8,5551,,,,19,8647,,,,27,28792,,,,13,21354,,,,9,19992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,27-Sep-14,6:53:56,6,11,335,1710,0,3,,,,,,,,,,,,,15,16,26863,,,,3,19260,,,,31,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,1-Oct-14,5:00:29,3,11,336,1906,0,3,,,,,,,,,,,,,15,31,31692,,,,14,6750,,,,3,27574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,2-Oct-14,13:40:07,1,13,337,1979,0,4,28.66200066,-82.74301147,10/2/14 18:39,28.65309715,-82.72132111,,,0.2,-3.7,,,,15,17,9977,,,,4,26308,,,,11,10390,,,,1,24154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128352,11-Oct-14,8:41:54,1,13,338,2146,0,4,28.6590004,-82.72799683,10/10/14 15:51,,,,,,,,,,15,27,16749,,,,16,22970,,,,3,26828,,,,19,26432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,18-Jun-14,14:55:00,6,4,36,97,0,3,,,,,,,,,,,,,15,20,7299,,,,16,6529,,,,23,12944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,19-Jun-14,3:11:15,1,4,38,,0,9,28.64473343,-82.70210266,11:18.8,28.64473343,-82.70210266,,,7,-0.2,,,,15,5,12755,,,,6,28681,,,,10,23553,,,,4,17623,,,,12,13779,,,,2,16338,,,,25,12139,,,,26,5780,,,,17,2305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,19-Jun-14,11:35:48,1,4,39,,0,8,,,,28.66096497,-82.70214081,,,5.9,-0.2,,,,15,31,22900,,,,22,10485,,,,18,4876,,,,14,14584,,,,25,17768,,,,11,30872,,,,1,8797,,,,12,18100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,19-Jun-14,17:58:30,1,5,40,,0,9,28.66652107,-82.74829102,58:33.3,28.66652107,-82.74829102,,,14.6,-1.7,,,,15,3,10484,,,,23,20150,,,,7,27208,,,,19,10475,,,,11,18940,,,,8,11003,,,,13,15808,,,,27,28807,,,,16,9746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,21-Jun-14,14:10:05,1,5,47,115,0,6,28.67333221,-82.70716095,10:09.8,28.67333221,-82.70716095,,,7.5,-0.2,,,,15,31,1840,,,,20,16675,,,,16,24789,,,,14,26404,,,,29,12266,,,,27,13685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,21-Jun-14,20:11:53,1,5,48,115,0,4,28.67900085,-82.71398926,6/21/14 15:49,28.67107773,-82.7073288,,,0.1,-1.1,,,,15,28,17156,,,,30,9399,,,,8,10808,,,,11,30129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,22-Jun-14,2:12:21,2,5,49,115,0,7,28.6681118,-82.7073288,12:24.8,28.6681118,-82.7073288,,,8.5,-1.2,,,,15,10,15046,,,,17,23531,,,,4,18302,,,,6,17536,,,,5,4590,,,,2,14615,,,,13,8006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,22-Jun-14,8:15:01,1,5,50,115,0,6,28.66493034,-82.70905304,15:04.8,28.66493034,-82.70905304,,,4.4,-1.2,,,,15,22,10142,,,,15,14336,,,,18,18922,,,,24,18899,,,,21,1301,,,,14,5217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,23-Jun-14,0:02:28,1,4,52,128,0,7,28.65650558,-82.7028656,02:31.9,28.65650558,-82.7028656,,,8.3,-0.1,,,,15,2,11818,,,,4,25348,,,,17,6986,,,,28,26973,,,,6,20324,,,,10,4500,,,,24,14080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,23-Jun-14,13:55:16,1,5,54,134,0,5,28.65935135,-82.69992828,55:19.3,28.65935135,-82.69992828,,,16.9,-1.7,,,,15,14,12516,,,,31,14532,,,,20,9194,,,,23,5061,,,,29,15240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,24-Jun-14,19:38:12,1,5,58,,0,9,28.65067863,-82.70661163,38:16.9,28.65067863,-82.70661163,,1,5.2,-0.1,,,,15,9,16265,,,,30,22223,,,,7,31940,,,,8,26885,,,,28,25282,,,,19,25297,,,,3,29464,,,,11,25828,,,,1,17024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,25-Jun-14,1:38:11,1,5,59,153,0,8,28.63854218,-82.7166214,38:14.9,28.63854218,-82.7166214,,,9.3,-1.1,,,,15,4,21324,,,,10,8516,,,,17,12652,,,,6,21218,,,,12,31642,,,,2,7339,,,,5,5247,,,,13,32656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,26-Jun-14,2:32:42,1,4,63,156,0,7,28.67631531,-82.73197174,32:45.4,28.67631531,-82.73197174,,,13.4,-0.6,,,,15,5,17677,,,,6,24137,,,,12,9508,,,,10,4056,,,,2,29532,,,,4,3325,,,,26,4147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128355,27-Jun-14,23:37:15,1,4,69,187,0,7,28.67226982,-82.72634888,37:18.4,28.67226982,-82.72634888,,,8.8,-0.6,,,,15,4,22689,,,,6,18900,,,,17,7398,,,,20,13578,,,,28,7294,,,,2,1475,,,,12,29460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
